pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_EXTRACELLULAR_MATRIX,2.84446467174878e-05,0.00103117025619017,-0.307609011599006,-1.62203094661859,0,412,SFRP1|MMP16|NTNG2|NID1|SMOC1|FREM1|ADAMTS9|ADAMTS8|PAPLN|CCDC80|PXDN|FLRT2|LAMB1|LRRN3|TNC|LAMA4|LAMC2|NAV2|CDH13|OLFML2A|GPC2|SERPINH1|COL4A2|COL14A1|LINGO1|DST|FRAS1|RELN|NID2|LAMC1|HTRA1|LOXL2|ADAMTS10|COL4A1|COL6A3|EYS|EMILIN1|OGN|COL15A1|GLG1|TGFB2|SULF1|COL27A1|CILP|SERPINE2|LTBP1|COCH|TFPI2|ADAMTS3|ELFN1|COL4A6|AGRN|COL22A1|LRIG2|SPARC|MMP28|ELFN2|TGFB1I1|SPARCL1|ANXA1|ADAMTS7|COL4A5|COL11A2|EFNA5|VCAN|COL3A1|ANGPT1|HMCN1|LAMB3|LAMA3|COL17A1|MFGE8|SCARA3|ANGPTL1|HSD17B12|ASPN|PTN|ADAM19|WNT4|GFOD2|A2M|ADAMTSL2|SERPINB9|F3|FGFBP3|COL9A3|CSPG4|FLRT1|COL21A1|SDC3|SFRP2|FLRT3|LTBP2|FBN2|TGFB3|P3H2|COL13A1|FBN1|FREM2|MMP2|CCN2|SDC2|TGFBI|FBLN5|TNN|MXRA7|CASK|LTBP4|COL12A1|MMP7|ABI3BP|ITGA6|LAMA5|IGFBP7|COL6A2|ADAMTS6|CRISPLD2|ADAMTSL3|ANGPTL2|ITIH5|COL5A1|ERBIN|ADAMTS17|LRRN1|PRELP|ECM2|TIMP2|CPA3|SPON1|THBS1|WNT5A|COL5A2|TINAGL1|COL18A1|CCN1|LRIG3|MFAP2|SBSPON|LAMC3|LRRC17|TGFB1|MMP15|ADAMTS5|COL1A2|EFEMP2
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,3.22393448965117e-05,0.00103117025619017,-0.447235029802222,-2.05941668726369,0,133,NID1|PXDN|LAMB1|TNC|LAMA4|LAMC2|COL4A2|COL14A1|FRAS1|NID2|LAMC1|COL4A1|COL6A3|EMILIN1|OGN|COL15A1|COL27A1|CILP|LTBP1|TFPI2|COL4A6|AGRN|COL22A1|SPARC|COL4A5|COL11A2|VCAN|COL3A1|HMCN1|LAMB3|LAMA3|COL17A1|MFGE8|ASPN|COL9A3|COL21A1|LTBP2|FBN2|COL13A1|FBN1|TGFBI|FBLN5|LTBP4|COL12A1|ABI3BP|LAMA5|IGFBP7|COL6A2|COL5A1|PRELP|SPON1|THBS1|COL5A2|TINAGL1|COL18A1|CCN1|MFAP2|SBSPON|COL1A2|EFEMP2
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION,2.92945863604406e-05,0.00103117025619017,-0.410307868252766,-2.11695997048533,0,331,MMP16|PDGFRA|NTNG2|NID1|LOXL4|GPM6B|ITGA9|SULF2|SMOC1|ADAMTS9|ABL1|ADAMTS8|CLASP1|PAPLN|RECK|CCDC80|PXDN|MPZL3|FLRT2|LAMB1|TNC|ANTXR1|LAMA4|CTSV|FSCN1|LAMC2|OLFML2A|ETS1|SERPINH1|COL4A2|COL14A1|SH3PXD2A|JAM3|CSGALNACT1|NID2|PTK2|PHLDB2|MYH11|FGF2|FOXC2|LAMC1|HTRA1|LOXL2|ADAMTS10|COL4A1|ITGA1|COL6A3|JAM2|PHLDB1|EMILIN1|COL15A1|ITGB1|APP|FERMT1|TGFB2|SULF1|COL27A1|BMP1|CYP1B1|ADAMTS3|COL4A6|AGRN|COL22A1|MYO1E|VIPAS39|NOTCH1|SPARC|MMP28|ADAMTS7|COL4A5|ATXN1L|COL11A2|VCAN|COL3A1|LAMB3|NF1|LAMA3|DDR2|ITGA8|HAS2|COL17A1|HSD17B12|ADAM19|B4GALT1|GFOD2|RIC1|A2M|ADAMTSL2|ITGA2|COL9A3|SFRP2|ITGA10|CDH1|FBN2|SH3PXD2B|COL13A1|FBN1|MMP2|CCN2|TGFBI|FBLN5|FOXF1|RGCC|ITGB3|COL12A1|MMP7|ADAM10|ABI3BP|ITGA6|LAMA5|COL6A2|ICAM5|ADAMTS6|HAS3|CRISPLD2|ADAMTSL3|COL5A1|ADAMTS17|ADAM12|ECM2|TIMP2|SMAD3|CARMIL2|ITGA11|THBS1|COL5A2|COL18A1|CCN1|MFAP2|LAMC3|KDR|ITGB4|TGFB1|CAV1|MMP15|ADAMTS5|COL1A2|EFEMP2|CLASP2|ADAMTS12|ITGA4|ITGA5|TGFBR1|DDR1
GO_EYE_MORPHOGENESIS,3.24917958215551e-05,0.00103117025619017,-0.432466792687836,-1.9581451208469,0,119,SOX8|ZEB1|FAT1|DLL1|ABI2|OBSL1|ALDH1A3|SOX11|EPHB1|LRP5|HMGN1|MEGF11|HIF1A|TOPORS|GDF11|TUG1|PHACTR4|NKD1|NTRK2|ARID1A|PROM1|SDK2|BDNF|PRDM1|RARB|SKI|NF1|KDM2B|PTN|AGTPBP1|HIPK1|NECTIN1|ATP8A2|WNT9A|FBN2|JAG1|FBN1|YY1|SDK1|NOTCH2|COL5A1|LRP6|ZHX2|WNT5A|COL5A2|CNTF|MFAP2|RPGRIP1L|CEP290|PROX1|SP3
GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,3.33400013336001e-05,0.00103117025619017,-0.452244517005628,-1.945330638978,0,88,CEP57|SULF2|RBFOX2|HNRNPA1|TIA1|FLRT2|NGFR|KL|CBL|FGF2|SHISA2|POLR2D|NCBP1|HHIP|SULF1|TIAL1|SETX|SPRY1|WNT4|FGF12|FGFBP3|PTPN11|RUNX2|FLRT1|FAT4|FLRT3|HNRNPF|IQGAP1|CCN2|FUZ|RAB14|POLR2B|DSTYK|SPRY2|GTF2F2|THBS1|CRKL|WNT5A
GO_FILOPODIUM,3.3031644315254e-05,0.00103117025619017,-0.443459152488472,-1.93415856678336,0,95,FZD9|FAT1|ABI2|TTYH1|ADGRA2|ANTXR1|FARP1|EPHB1|TIAM2|FSCN1|DMD|RDX|PPP1R9A|ENAH|UTRN|ABI1|ITGB1|APP|FZD3|MAP2|SYNE2|FGF13|FXR1|MYO10|EPHA4|TRPV4|B4GALT1|FMR1|RIPOR2|TUBB3|ACTA2|ACTA1|ITGB3|ITGA6
GO_FOCAL_ADHESION_ASSEMBLY,3.35762011885975e-05,0.00103117025619017,-0.481573394469059,-2.03144401597964,0,79,SFRP1|GPM6B|MAP4K4|ARHGEF7|ABL1|CLASP1|RCC2|PEAK1|FERMT2|SORBS1|LIMS1|PTK2|PHLDB2|LDB1|ROCK1|PTEN|VCL|ROCK2|ARHGAP6|MACF1|DLC1|TSC1|EFNA5|SLK|WNT4|CORO2B|ITGA2|ACTN1|CORO1C|TEK|IQGAP1
GO_FOREBRAIN_DEVELOPMENT,2.99222022740874e-05,0.00103117025619017,-0.433103582070656,-2.20122322842303,0,287,BMPR1A|GLI2|ID4|OPHN1|ALDH1A2|DAB2IP|GLI1|LEF1|NFIB|LAMB1|MYH10|CSNK2A2|SSTR2|ALDH1A3|SCN5A|HOOK3|TOX|ROBO1|ETS1|HIF1A|KDM1A|AKNA|RELN|BCL11B|ZSWIM6|DLX5|MCPH1|CDK5R1|NIN|ATP1B2|PTEN|NTRK2|BTBD3|ARID1A|NRP2|UBA6|APP|DRAXIN|TACC1|NOTCH3|ATAT1|ATP2B4|SEMA5A|DLC1|BMP2|NOTCH1|SYNE2|FGF13|C21orf91|HERC1|NR2F2|AVPR1A|SETD2|RARB|TSC1|CHD7|SMO|ZMIZ1|COL3A1|DKK1|KIF14|DCLK2|SKI|SIN3A|NF1|WDR89|KDM2B|SHANK3|CREB1|PGAP1|PTN|RYK|DOCK7|WNT4|EGFR|BMERB1|PCM1|CDK6|TTC21B|AGTPBP1|H2AX|GDF7|CRTAC1|CORO1C|PTPRS|FAT4|CDH1|PLXNA4|SALL1|ANXA3|TRA2B|WDR47|RAPGEF2|BBS2|OXTR|INHBA|RRM1|FEZ1|ASPM|NDE1|METTL3|PLCB1|SLC38A2|STIL|CXCR4|SLIT2|TMEM108|KDM6B|LPAR1|LRP6|EXT1|NRP1|CRKL|WNT5A|BNIP3|NRG1|ZDHHC16|FYN|RPGRIP1L|KIF5B|ADGRG1|TOP2B|CNTNAP2|LRP8|EZH2|PROX1|SRGAP2C|FBXO45|SEMA3A|ATP1A2|EPHB3|PRKG1
GO_FORMATION_OF_PRIMARY_GERM_LAYER,3.29001480506662e-05,0.00103117025619017,-0.436374401759555,-1.9235604136579,0,101,BMPR1A|LEF1|LAMB1|FZD7|COL4A2|FOXC2|ARID1A|ITGB1|TAL1|ETS2|HSBP1|BMPR2|SOX7|SETD2|EXT2|DKK1|LAMB3|ATOH8|LAMA3|ITGA8|ACVR1|RTF1|ITGA2|SFRP2|SMAD2|MMP2|FOXF1|INHBA|ITGB3|COL12A1|WLS|PRKAR1A|COL5A1|GJA1|KDM6B|SMAD3|WNT5A|COL5A2|ITGB4|MMP15|ITGA4|ITGA5|PRKACA|COL6A1|SMAD1|COL7A1|EPHA2|SRF|ITGAV|WNT3
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,2.7350053332604e-05,0.00103117025619017,-0.297245422093926,-1.60551908483864,0,548,FZD9|EDNRA|GPR161|FZD10|GPR21|NMB|RGS4|ADGRB1|DGKA|GPR27|ARHGEF7|POMC|ARHGEF4|PLEKHG2|GNB4|P2RY14|MRAP2|GNG4|ADGRA2|ADCYAP1R1|AREG|AKAP13|SSTR2|F2RL3|RAPGEF4|PDE7A|TIAM2|PDCL|PLCL1|FZD7|PLCB4|PRKD3|PCSK1N|GNAQ|PDE1A|OPN3|TIAM1|PIK3CA|NPY1R|DGKI|PDE7B|PARD3|CCL21|ABCA1|GPR55|STMN1|ARHGEF25|CPE|S1PR1|DGKH|TMOD2|PDE3B|ROCK1|GNAI1|CALCRL|CDK5R1|NMU|FGD1|ITSN1|CYSLTR2|ROCK2|ADCY3|ARHGEF17|APP|ADGRL2|HOMER1|ADGRL3|CELSR2|GRIK3|TUB|ECEL1|ATP2B4|GABBR1|VAV2|TBXA2R|PDE3A|SOS1|FZD3|GPR153|AGRN|PDE2A|BDNF|GNG2|GNAS|ANXA1|GPR75|AVPR1A|GPR37|WASF2|PLCE1|TACR1|PDE10A|SMO|EDNRB|PRKACB|ADGRG6|BICD1|S1PR5|OGFRL1|ANO1|ADCY2|RGS5|RGS17|GPR171|SOS2|OPRD1|ARRDC3|GNB5|GPRASP1|PTHLH|PLN|GPR63|F2R|GPRC5B|NPW|PDE4D|ADRB2|USP33|METAP1|PTGER2|GPR173|P2RY8|NMT2|RAPGEF2|ADGRV1|FZD8|ADCY7|GNG11|OXTR|DGKE|GNAL|ARHGEF18|SORCS2|FZD6|PDGFRB|PLCB1|GNA13|GPSM2|METAP2|CXCR4|CCR7|PDE8B|AHCYL1|RGS2|RGS9|LPAR1|ARHGEF12|CRKL|GABRE|GRK4|GNA14|ARHGEF5|ADGRG3|GPR180|OR51E1|CCL22|AKAP12|GLRB|PDE8A|LPAR6|F2RL2|ARHGEF26|GNG7|RPGRIP1L|RGS18|CAV1|LPAR5|ADGRF5|GRK3|ADORA1|ADGRG1
GO_GASTRULATION,3.1893857243095e-05,0.00103117025619017,-0.444970404787133,-2.08361459206172,0,149,SFRP1|BMPR1A|SUPT20H|CLASP1|LEF1|LAMB1|FZD7|LRP5|COL4A2|VANGL2|PHLDB2|FOXC2|PHLDB1|ARID1A|ITGB1|TAL1|ETS2|MYADM|TENM4|HSBP1|BMPR2|SOX7|SETD2|EXT2|DKK1|LAMB3|ATOH8|LAMA3|AMOT|ITGA8|ACVR1|RTF1|ITGA2|NPHP3|SFRP2|ACVR2B|TGFBR2|SMAD2|MMP2|TGIF2|FOXF1|INHBA|POGLUT1|ITGB3|COL12A1|WLS|PRKAR1A|COL5A1|GJA1|KDM6B|ACVR2A|LRP6|EXT1|SMAD3|WNT5A|COL5A2|ITGB4|MMP15|CLASP2|OSR1|ITGA4|ITGA5|SMAD4|PRKACA|COL6A1|SMAD1
GO_GLIOGENESIS,3.05064063453325e-05,0.00103117025619017,-0.358616440702921,-1.78591477458555,0,239,ID4|NDN|SOX8|SOX4|DLL1|TNFRSF21|ABL1|DAB2IP|LEF1|NFIB|AREG|LAMB1|WASF3|SOX11|EED|NCMAP|NTRK3|TIAM1|PARD3|NAB1|RELN|PRKCH|DAAM2|TSPAN2|CDK5R1|ATP1B2|PTEN|NTRK2|EGR2|APP|NLGN3|APCDD1|TGFB2|TAL1|SERPINE2|BMP2|TENM4|NOTCH1|TRPC4|SYNE2|ANXA1|SMO|ZMIZ1|ADGRG6|ROR1|SKI|EPHA4|PLAG1|LEPR|NF1|CREB1|PTN|EGFR|BMERB1|IL33|TMEM98|CDK6|DICER1|TTC21B|MAP2K1|CSPG5|PTPN11|CSPG4|ROR2|ILK|EEF2|ADAM22|SOX6|METTL3|CXCR4|HDAC2|VIM|LPAR1|MED12|CRKL|CDK1|BNIP3|CNTF|NRG1|LAMC3|TGFB1|GSN|RNF112|ADGRG1|EZH2|SH3TC2|SRGAP2C|CX3CL1|TLR4|GJC2|MTOR
GO_GLOMERULUS_DEVELOPMENT,3.44566191165323e-05,0.00103117025619017,-0.546043579976545,-2.13211647286226,0,53,PDGFRA|NID1|SULF2|WWTR1|BASP1|VANGL2|FOXC2|PROM1|NOTCH3|SULF1|HEYL|MYO1E|NOTCH1|PLCE1|ANGPT1|MEF2C|TEK|IQGAP1|ACTA2|JAG1|NOTCH2|CD24|PDGFRB
GO_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,3.41973873196088e-05,0.00103117025619017,-0.51192524375103,-2.0564192569079,0,61,NETO2|SHANK1|RASGRF1|GRID1|CACNG4|GNAQ|TIAM1|RELN|CDK5R1|CNIH2|APP|NLGN3|HOMER1|GRIK3|KCNB1|GRIK4|PRNP|SHANK3|FMR1|MEF2C|NLGN2|DAPK1|ADRB2|SHANK2|DLG4|LRRC7|PLCB1|RGS9|GRIK5|FYN
GO_GLUTAMATERGIC_SYNAPSE,3.00724746639401e-05,0.00103117025619017,-0.377928134678517,-1.91455335304316,0,279,FZD9|NTNG2|ADGRB1|OPHN1|DNM3|SHANK1|CAMK4|GRID1|WASF3|MYH10|KCND2|EPHB1|CACNG4|ABHD17B|PLCB4|NPTX1|LRRC4|YES1|NTRK3|SV2A|TIAM1|CTBP2|DGKI|GUCY1A1|PAK3|HIP1|CDH11|CADPS|NSG1|PPP1R9A|PFN2|ITSN1|CNIH2|NRP2|ERC2|DLGAP1|ITGB1|NLGN3|HOMER1|ADGRL3|SH3GL1|EFNB3|GRIK3|FXYD6|ATP2B4|PTPRD|CTNND1|SPARC|SPARCL1|LRRC4C|PRKCZ|FXR1|ARHGAP44|RAP1A|IL1RAP|EPHA4|PLEKHA5|SYNGAP1|GRIP1|CLSTN1|CSPG5|ACTN1|PTPRS|MAPK10|FLRT3|CDH1|VPS35|ELAVL1|PPP3CB|SPTBN1|DLG4|CTTNBP2|DGKE|ITGB3|ADAM22|ADAM10|PRKAR1A|PCDH17|LIN7C|SPTBN2|PLCB1|LRRC4B|ERBIN|DBN1|RNF19A|SEPTIN11|RGS9|CPT1C|OLFM2|RAB11A|NRP1|WNT5A|EFNB2|NRG1|GRIK5|ATAD1|FYN|CNKSR2|PPP3CA|LRFN4|FBXL20|FBXO45|AP2B1|MTOR|ATP2B1|PAK2|HOMER2|PRKAR1B|SRC|NPTN|NEDD4|NCS1
GO_GROWTH,2.59827993868059e-05,0.00103117025619017,-0.312331909933187,-1.73306404423299,0,802,SFRP1|TSPYL5|FZD9|BMPR1A|HEY2|GLI2|NDN|MEX3C|PTCH1|GPR21|RGS4|AKAP6|WASF1|DLL1|WWTR1|PTK7|EPC1|SHANK1|YAP1|RC3H2|ABL1|DAB2IP|GLI1|GNG4|TNKS2|LEF1|ERCC6|AREG|APBA2|TNC|AKAP13|LRP4|WFDC1|ANKRD11|MORF4L1|FZD7|KLF5|BASP1|SMAD7|NTRK3|ZFP36L1|TIAM1|PIK3CA|NPY1R|JARID2|HIF1A|ATM|CD38|MBD5|SOX15|SEMA5B|VANGL2|PDLIM5|PTK2|S1PR1|FGF2|YBX3|KRT17|BCL11A|NKD1|FOXC2|BRMS1L|CDK5R1|PRKCQ|EYS|NIN|RBBP6|PTEN|KDM5B|LRP12|VCL|NRP2|FHL1|NCBP1|RPS6KA3|ITGB1|PTCH2|APP|NDRG4|NLGN3|DRAXIN|SLIT3|COPS2|KIF26A|TGFB2|COL27A1|SERPINE2|MACF1|OLFM1|RIMS2|SEMA5A|SOS1|UBE2E3|WWC2|AGRN|VGLL4|SIRT1|BDNF|TENM4|DACT3|SEMA4B|PLEKHA1|NOTCH1|MAP2|SEMA4C|SPRY1|GNAS|PPIB|ANXA1|BMPR2|PRKCZ|FTO|FGF13|AVPR1A|ARID5B|EP300|H3-3A|RARB|CHD7|EFNA5|PLCE1|CPNE5|SMO|SYT2|ZMIZ1|HEG1|FAM122A|KIF14|SOCS5|SIX4|EIF4G2|BNC2|SIN3A|PLAG1|MYOCD|SLITRK6|LEPR|KDM2B|SHANK3|CREB1|DDR2|CRYAB|MYOZ1|CHST11|PTN|FOXO3|RYK|DIPK2A|EGFR|CDH4|RMI1|EXOSC2|IGF1|MEF2C|ADAM17|HSPA1A|RTF1|JADE1|CLSTN1|CSPG5|ZNF639|PTPN11|ATP8A2|TTL|CLIC4|FLRT1|PRDM11|PTPRS|PDE4D|SAV1|SFRP2|FLRT3|PLAA|ADRB2|SPART|SHANK2|PLXNA4|ACVR2B|SALL1|ADARB1|SH3PXD2B|IQGAP1|ILK|TGFBR2|SLC9A6|SMAD2|PPP3CB|PRKDC|LARGE1|BBS2|FBLN5|TNN|LATS1|YY1|HSP90AA1|ENOX2|INHBA|IST1|NOTCH2|LTBP4|ADAM10|RASGRP2|ASPM|PRKAR1A|TRIM32|DCBLD2|IGFBP7|SPTBN2|PDGFRB|GAS1|PTGFRN|PLCB1|STIL|ULK2|CXCR4|PPARD|SLIT2|GJA1|DBN1|TMEM108|PRMT2|NGF|RGS2|USP47|ACTL6A|SPRY2|STAT5B|ALKBH1|LRP6|MAP1B|SMAD3|UNC79|MED12|RDH10|RAB11A|IGF2|OSGIN2|SEMA4D|NRP1|CRKL|SGK3|CDK1|WNT5A
GO_HEAD_DEVELOPMENT,2.69077601980411e-05,0.00103117025619017,-0.375977628020094,-2.05184440050604,0,628,SFRP1|BMPR1A|PDGFRA|MACROH2A2|GLI2|ID4|PCDH18|EDNRA|PTCH1|RGS4|RBFOX2|DLL1|OPHN1|PTBP2|SHANK1|CNTN4|ALDH1A2|ABL1|GNB4|DAB2IP|GLI1|LEF1|NFIB|LAMB1|MYH10|CNTN1|CSNK2A2|SSTR2|ALDH1A3|SCN5A|HOOK3|ANKRD11|TOX|AFF2|SMARCA1|AMIGO2|BASP1|ROBO1|ETS1|HIF1A|ATM|KDM1A|AKNA|RELN|BCL11B|ZFHX3|STMN1|PCDH19|S1PR1|ZSWIM6|TSPAN2|ZNF430|DLX5|TIPARP|MCPH1|CCDC14|NES|COL4A1|BPTF|HNRNPD|CDK5R1|ITSN1|B3GNT5|NIN|ATP1B2|PTEN|NTRK2|PAFAH1B2|BTBD3|ARID1A|CSNK1E|NRP2|ZFAND5|EGR2|UBA6|ITGB1|APP|NDRG4|DRAXIN|ADGRL2|DSCAML1|ADGRL3|CELSR2|ANP32B|TACC1|KIF27|NOTCH3|ATAT1|ATP2B4|SERPINE2|DLG5|ATXN1|SEMA5A|SOS1|DLC1|BMP2|FZD3|CTNND1|PLEKHA1|NOTCH1|SEMA4C|SYNE2|BMPR2|FGF13|C21orf91|HERC1|NR2F2|AVPR1A|YWHAQ|ARID5B|EP300|SETD2|ATXN1L|RARB|TSC1|CHD7|SMO|ZMIZ1|COL3A1|DKK1|KIF14|DCLK2|SKI|SIN3A|CDK5RAP2|MEIS2|MEIS3|NF1|TTBK2|WDR89|KDM2B|CASP2|SHANK3|CREB1|PGAP1|ITGA8|C2CD3|PTN|FOXO3|RYK|DOCK7|WNT4|EGFR|BMERB1|PCM1|EML1|CDK6|TTC21B|ZFHX2|MAP2K1|JHY|AGTPBP1|H2AX|GDF7|KDM7A|PTPN11|PBX2|CRTAC1|CORO1C|RAB18|CLDN5|PTPRS|SFRP2|FAT4|FLRT3|SHANK2|CDH1|PLXNA4|DDX10|SALL1|TGFB3|BAG3|ANXA3|TGFBR2|TRA2B|MMP2|WDR47|PRKDC|RAPGEF2|BBS2|OXTR|INHBA|CHD8|RRM1|CTTNBP2|FEZ1|WLS|FZD6|ASPM|FANCC|SPTBN2|NDE1|B4GALT2|RERE|METTL3|PLCB1|SLC38A2|STIL|CRISPLD2|CXCR4|SSBP3|PADI2|SLIT2|TMEM108|KDM6B|RGS2|BBS7|MEN1|PBX3|LPAR1|LRP6|EXT1|MNAT1|NRP1|CRKL|WNT5A|BNIP3|CENPF|NRG1|MED1|ZDHHC16|PTPRG|FYN|RPGRIP1L|KIF5B|SEC24B|CPLANE1|CEP290|SCYL2|ADGRG1|ARCN1|TOP2B|KNDC1|PPP3CA|BCL2L11|ARNT2|CNTNAP2|LRP8|SRR|EZH2|PROX1|SRGAP2C|MAPKAP1|GLUD1|FBXO45|GJC2|SEMA3A|GNAI3|MTOR|SMAD1|ATP1A2|ATP2B1|RORA|EPHB3|PRKG1
GO_HEART_DEVELOPMENT,2.79415462851714e-05,0.00103117025619017,-0.434823236066118,-2.31925145706385,0,469,BMPR1A|HEY2|PDGFRA|GLI2|EDNRA|PTCH1|SOX4|RGS4|AKAP6|DLL1|ALPK3|PTK7|YAP1|ADAMTS9|ALDH1A2|PRICKLE1|GREB1L|GLI1|TMEM100|FLRT2|DCHS1|AKAP13|ID3|MYH10|OBSL1|SCN5A|SOX11|TEAD2|TMEM65|FZD7|MEF2A|BASP1|ROBO1|SMAD7|NTRK3|ZFP36L1|NPY1R|IFT74|JARID2|HIF1A|ATM|PDCD4|REST|MIB1|VANGL2|ATF2|PDLIM5|CPE|PDLIM4|PTK2|S1PR1|MYH11|FGF2|FOXC2|ROCK1|CALCRL|SUFU|PKD2|EMILIN1|PTEN|ARID1A|NRP2|ROCK2|ITGB1|NDRG4|SLIT3|BICC1|TGFB2|MAML1|UBE4B|OLFM1|LTBP1|TTN|SOS1|DLC1|BMP2|VGLL4|PDE2A|TENM4|HEYL|RYR1|NOTCH1|SPARC|SPRY1|PRDM1|CACNA1C|BMPR2|RBM20|CC2D2A|EP300|SETD2|RARB|TSC1|CHD7|PLCE1|BVES|SMO|ZMIZ1|TFDP2|LMO4|COL3A1|ADGRG6|HEG1|DKK1|HEY1|POPDC2|CBY1|LDB3|MYOCD|NF1|CREB1|CDKL1|HAS2|SGCB|C2CD3|PSKH1|RB1CC1|PTN|DIPK2A|EGFR|ACVR1|DHX36|IGF1|GJC1|MEF2C|PAM|LUZP1|MAP2K1|NPHP3|FGF12|PTPN11|PLN|CLDN5|SGCD|SAV1|SFRP2|FAT4|FLRT3|TEK|ACVR2B|SALL1|SH3PXD2B|ILK|TGFBR2|JAG1|FBN1|FREM2|SMAD2|PPP3CB|PRKDC|FOXF1|YY1|HSPB7|OXTR|NOTCH2|HNRNPU|PRKAR1A|PDGFRB|SOX6|JPH2|STIL|ADAMTS6|COL5A1|PPARD|SLIT2|GJA1|KDM6B|RGS2|BBS7|TPM1|LRP6|FOXL1|SMAD3|MED12|MNAT1|SNAI2|NRP1|CRKL|NSD2|CDK1|WNT5A|AXIN2|EFNB2|CCN1|NRG1|MED1|ZDHHC16|HECTD1|RPGRIP1L|TGFB1|SEC24B|CPLANE1
GO_HEART_GROWTH,3.37404683177003e-05,0.00103117025619017,-0.505720723498877,-2.10876707773116,0,74,BMPR1A|HEY2|RGS4|AKAP6|YAP1|GLI1|AKAP13|BASP1|JARID2|PDLIM5|S1PR1|FGF2|FOXC2|PTEN|NDRG4|TGFB2|VGLL4|TENM4|NOTCH1|HEG1|DIPK2A|IGF1|MEF2C|SAV1|TGFBR2|YY1|PRKAR1A|GJA1|RGS2|CDK1|SORBS2|PROX1|TGFBR1|MTOR|SMAD1|EDN1|DUSP6|MIR17HG|PPARA|AGT|ARID2|RBPJ
GO_HEART_MORPHOGENESIS,3.10800310800311e-05,0.00103117025619017,-0.42614157767819,-2.08105992573974,0,204,BMPR1A|HEY2|PTCH1|SOX4|DLL1|YAP1|ALDH1A2|TMEM100|FLRT2|DCHS1|SOX11|TEAD2|ROBO1|SMAD7|NPY1R|HIF1A|PDCD4|MIB1|VANGL2|ATF2|CPE|PTK2|S1PR1|FOXC2|SUFU|PKD2|NRP2|NDRG4|SLIT3|TGFB2|UBE4B|OLFM1|TTN|SOS1|DLC1|BMP2|HEYL|RYR1|NOTCH1|SPRY1|BMPR2|RARB|CHD7|SMO|ZMIZ1|ADGRG6|HEG1|DKK1|HEY1|HAS2|C2CD3|ACVR1|MEF2C|NPHP3|CLDN5|SAV1|SFRP2|FAT4|TEK|ILK|TGFBR2|JAG1|FOXF1|NOTCH2|STIL|COL5A1|SLIT2|BBS7|TPM1|SMAD3|SNAI2|NRP1|CRKL|NSD2|WNT5A|AXIN2|CCN1|NRG1|MED1|TGFB1|SEC24B
GO_HEART_VALVE_DEVELOPMENT,3.43500961802693e-05,0.00103117025619017,-0.521027284198607,-2.06597466009837,0,57,BMPR1A|HEY2|SOX4|ADAMTS9|DCHS1|ROBO1|ROCK1|EMILIN1|ROCK2|SLIT3|TGFB2|OLFM1|BMP2|PDE2A|HEYL|NOTCH1|PRDM1|BMPR2|HEY1|ACVR1|MEF2C|TGFBR2|JAG1|NOTCH2|SLIT2|SNAI2|CCN1|HECTD1|TGFB1|SMAD4|MTOR
GO_HISTONE_BINDING,3.09846935613807e-05,0.00103117025619017,-0.437397368778074,-2.14534136332043,0,212,TSPYL5|SPIN1|PHF2|BRD3|MTF2|L3MBTL3|KMT2A|PYGO1|TSPY26P|LEF1|SET|BRD7|UHRF2|PHF19|BRD1|MBTD1|RCC1|ZMYND11|ATAD2B|NASP|UHRF1|DPF2|ATAD2|BPTF|YEATS2|KDM5B|RNF20|ANP32B|PTMA|NAP1L1|RSF1|HINFP|SAMD11|PHF6|SIRT1|NCAPD2|KAT6B|ANP32E|TP53BP1|SMARCC1|USP3|NPM3|IPO7|SFMBT2|CBX5|SAMD13|DEK|SSRP1|SMARCA5|RBBP4|FMR1|PHIP|MLLT10|H2AX|KDM7A|KAT7|PRMT6|TNKS|USP49|MSH6|CHD2|NAP1L5|TSPYL4|VRK1|KMT2E|CHD8|ASF1A|PHC1|SMARCC2|NCAPD3|KDM4A|WDR5|NAP1L3|TTLL12|SCML2|KMT2C|MLLT3|WDTC1|MSL3|SAMD1|ANP32A|BAZ1B|SCML4|ING1|MPHOSPH8|MYSM1|L3MBTL1|TBL1XR1|KDM5A|PHF13|KMT2D|CBX2|INO80
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,3.258708899534e-05,0.00103117025619017,-0.446930369514555,-2.00950404544406,0,114,PCDH18|FAT1|CNTN4|PCDHGB6|PCDHGB4|MPZL2|PALLD|PCDHGB7|DCHS1|FAT3|PCDHGB5|CDH24|OBSL1|PCDH7|CDH13|AMIGO2|ROBO1|PCDH19|PCDHGA11|CDH11|NEXN|CDH3|ITGB1|DSCAML1|CELSR2|CADM1|TRO|SDK2|CDHR1|PCDHB15|VSTM2L|FAT2|HMCN1|PCDHB5|CDH4|NECTIN1|CLSTN1|FAT4|CDH1|PCDHGA12|PCDHGC3|SDK1|PCDH17|PLXNB3
